R,Key.enter,1724623202756249000
P,Key.shift,1724623247715761000
P,'C',1724623248040546000
R,'C',1724623248133281000
R,Key.shift,1724623248201023000
P,'o',1724623248220621000
R,'o',1724623248300835000
P,'a',1724623248332144000
P,'c',1724623248404227000
R,'a',1724623248437132000
P,'h',1724623248456709000
R,'c',1724623248512138000
R,'h',1724623248515823000
P,Key.space,1724623248627374000
R,Key.space,1724623248686633000
P,'t',1724623250458665000
R,'t',1724623250522017000
P,'a',1724623250555578000
R,'a',1724623250647676000
P,'u',1724623250659049000
R,'u',1724623250726870000
P,'g',1724623250797923000
R,'g',1724623250861651000
P,'h',1724623250895711000
R,'h',1724623250951612000
P,'t',1724623250987800000
R,'t',1724623251047604000
P,Key.space,1724623251194786000
R,Key.space,1724623251250296000
P,'a',1724623251319567000
R,'a',1724623251383121000
P,Key.space,1724623251399394000
R,Key.space,1724623251439634000
P,'l',1724623251714062000
R,'l',1724623251797080000
P,'a',1724623251800413000
R,'a',1724623251881107000
P,'e',1724623252056851000
R,'e',1724623252120622000
P,'s',1724623252247897000
R,'s',1724623252291626000
P,'s',1724623252369141000
R,'s',1724623252436566000
P,'o',1724623252508835000
R,'o',1724623252556987000
P,Key.backspace,1724623252787748000
R,Key.backspace,1724623252847610000
P,Key.backspace,1724623252916995000
R,Key.backspace,1724623252981247000
P,Key.backspace,1724623253055251000
R,Key.backspace,1724623253118808000
P,Key.backspace,1724623253201093000
R,Key.backspace,1724623253279156000
P,'e',1724623253321427000
R,'e',1724623253381718000
P,'s',1724623253498707000
R,'s',1724623253550285000
P,Key.backspace,1724623253724495000
R,Key.backspace,1724623253775370000
P,Key.backspace,1724623253862408000
R,Key.backspace,1724623253914849000
P,Key.backspace,1724623253983277000
R,Key.backspace,1724623254044876000
P,'e',1724623254087124000
R,'e',1724623254146503000
P,'s',1724623254259108000
R,'s',1724623254312916000
P,'s',1724623254396624000
R,'s',1724623254473400000
P,'o',1724623254495198000
R,'o',1724623254558962000
P,'n',1724623254649962000
R,'n',1724623254709259000
P,Key.space,1724623254813426000
R,Key.space,1724623254861328000
P,'t',1724623254887526000
R,'t',1724623254955049000
P,'o',1724623254973762000
R,'o',1724623255038009000
P,Key.space,1724623255133698000
R,Key.space,1724623255186350000
P,'o',1724623255737161000
R,'o',1724623255797433000
P,'n',1724623255892881000
R,'n',1724623255947109000
P,'e',1724623255993311000
R,'e',1724623256053555000
P,Key.space,1724623256064926000
R,Key.space,1724623256105583000
P,'o',1724623256190890000
R,'o',1724623256256093000
P,'f',1724623256263127000
R,'f',1724623256315446000
P,Key.space,1724623256347987000
R,Key.space,1724623256408409000
P,'t',1724623256454110000
R,'t',1724623256512842000
P,'h',1724623256539273000
R,'h',1724623256598730000
P,'e',1724623256625781000
P,Key.space,1724623256694268000
R,'e',1724623256697740000
R,Key.space,1724623256746554000
P,'p',1724623257922932000
R,'p',1724623257982008000
P,'l',1724623258069684000
R,'l',1724623258141592000
P,'a',1724623258182282000
R,'a',1724623258261516000
P,'y',1724623258277619000
R,'y',1724623258337548000
P,'e',1724623258364568000
R,'e',1724623258444207000
P,'r',1724623258514782000
R,'r',1724623258595112000
P,'s',1724623258716220000
R,'s',1724623258780223000
P,Key.space,1724623258841644000
R,Key.space,1724623258897740000
P,'w',1724623260220788000
P,'h',1724623260287993000
R,'w',1724623260289975000
R,'h',1724623260334850000
P,'o',1724623260414151000
R,'o',1724623260485751000
P,Key.space,1724623260597292000
R,Key.space,1724623260652594000
P,'b',1724623260888036000
R,'b',1724623260946702000
P,Key.backspace,1724623261312287000
R,Key.backspace,1724623261376431000
P,'m',1724623261897908000
P,'i',1724623261981676000
R,'m',1724623262036764000
R,'i',1724623262089208000
P,Key.backspace,1724623262409960000
R,Key.backspace,1724623262469547000
P,Key.backspace,1724623262547738000
R,Key.backspace,1724623262614292000
P,Key.backspace,1724623262692327000
R,Key.backspace,1724623262752143000
P,Key.backspace,1724623262842484000
R,Key.backspace,1724623262922301000
P,Key.backspace,1724623263080156000
R,Key.backspace,1724623263114177000
P,'h',1724623263751175000
R,'h',1724623263818032000
P,'o',1724623263895348000
R,'o',1724623263952850000
P,Key.space,1724623264051830000
R,Key.space,1724623264104279000
P,'a',1724623264156009000
P,'c',1724623264258894000
R,'a',1724623264274901000
R,'c',1724623264330742000
P,'t',1724623264402203000
R,'t',1724623264482148000
P,'e',1724623264597521000
R,'e',1724623264656105000
P,'d',1724623264763762000
R,'d',1724623264816518000
P,Key.space,1724623264845980000
R,Key.space,1724623264907677000
P,'s',1724623265031124000
R,'s',1724623265070611000
P,Key.backspace,1724623265472574000
R,Key.backspace,1724623265520122000
P,'r',1724623265573915000
R,'r',1724623265635188000
P,'u',1724623265714725000
R,'u',1724623265786573000
P,'d',1724623265890271000
P,'3',1724623265974334000
R,'d',1724623265990005000
R,'3',1724623266060810000
P,Key.backspace,1724623266481287000
R,Key.backspace,1724623266532211000
P,'e',1724623266629174000
R,'e',1724623266700128000
P,'l',1724623266759611000
R,'l',1724623266851269000
P,'y',1724623267017132000
R,'y',1724623267086914000
P,Key.space,1724623267194005000
R,Key.space,1724623267254656000
P,'t',1724623267350888000
P,'o',1724623267414234000
R,'t',1724623267419517000
R,'o',1724623267466334000
P,Key.space,1724623267570227000
R,Key.space,1724623267634085000
P,'h',1724623267829535000
R,'h',1724623267888330000
P,'i',1724623267946575000
R,'i',1724623268059028000
P,'m',1724623268076812000
R,'m',1724623268144565000
P,Key.space,1724623268278558000
R,Key.space,1724623268330235000
P,Key.backspace,1724623268763347000
R,Key.backspace,1724623268822200000
P,'.',1724623269018154000
R,'.',1724623269100962000
P,Key.space,1724623269267920000
R,Key.space,1724623269321439000
P,Key.shift,1724623269389572000
P,'I',1724623269462566000
R,Key.shift,1724623269522018000
R,'i',1724623269525263000
P,'t',1724623269639469000
R,'t',1724623269711944000
P,Key.space,1724623269722499000
R,Key.space,1724623269789401000
P,Key.backspace,1724623270123602000
R,Key.backspace,1724623270168914000
P,Key.backspace,1724623270270088000
R,Key.backspace,1724623270329991000
P,Key.backspace,1724623270429245000
R,Key.backspace,1724623270488527000
P,'x',1724623271737926000
R,'x',1724623271801752000
P,'x',1724623271889391000
R,'x',1724623271956953000
P,'x',1724623272049512000
R,'x',1724623272104755000
P,'x',1724623272209143000
R,'x',1724623272265404000
P,'x',1724623272709330000
R,'x',1724623272770846000
P,'y',1724623273309896000
R,'y',1724623273363154000
P,'y',1724623273477764000
R,'y',1724623273525442000
P,'y',1724623273621760000
R,'y',1724623273680918000
P,'y',1724623273760793000
R,'y',1724623273820956000
P,'y',1724623273904097000
R,'y',1724623273956844000
P,Key.shift,1724623281732737000
P,'W',1724623281912117000
R,'W',1724623282022369000
R,Key.shift,1724623282054366000
P,'i',1724623282140481000
R,'i',1724623282196410000
P,'l',1724623282325887000
R,'l',1724623282357909000
P,'l',1724623282448205000
R,'l',1724623282528387000
P,Key.space,1724623283053583000
R,Key.space,1724623283113557000
P,Key.shift,1724623283136869000
R,Key.shift,1724623283296741000
P,Key.shift,1724623283313283000
P,'S',1724623283450401000
R,Key.shift,1724623283553836000
R,'s',1724623283581761000
P,'m',1724623283623428000
R,'m',1724623283728096000
P,'i',1724623284192764000
R,'i',1724623284274751000
P,'t',1724623284323246000
R,'t',1724623284384318000
P,'h',1724623284424773000
R,'h',1724623284483617000
P,"""'""",1724623284735057000
R,"""'""",1724623284802860000
P,'s',1724623284824362000
R,'s',1724623284896334000
P,Key.space,1724623284932561000
R,Key.space,1724623284976332000
P,'a',1724623286486982000
P,'c',1724623286558886000
R,'a',1724623286595855000
R,'c',1724623286656398000
P,'t',1724623286765239000
R,'t',1724623286826205000
P,'i',1724623286850958000
R,'i',1724623286911244000
P,'o',1724623286982237000
R,'o',1724623287043867000
P,'n',1724623287101849000
R,'n',1724623287178723000
P,'s',1724623287282429000
R,'s',1724623287354971000
P,Key.space,1724623287452039000
R,Key.space,1724623287495531000
P,'g',1724623287680792000
R,'g',1724623287737112000
P,'a',1724623287747098000
R,'a',1724623287835008000
P,'t',1724623287852684000
R,'t',1724623287912860000
P,'h',1724623288003011000
R,'h',1724623288069899000
P,'e',1724623288081640000
R,'e',1724623288149659000
P,'r',1724623288230118000
R,'r',1724623288309014000
P,'e',1724623288601825000
R,'e',1724623288664256000
P,'d',1724623288757211000
R,'d',1724623288820176000
P,Key.space,1724623288822358000
R,Key.space,1724623288859412000
P,'a',1724623288936531000
P,Key.space,1724623288969769000
R,'a',1724623289001261000
R,Key.space,1724623289010064000
P,'l',1724623289145096000
R,'l',1724623289209217000
P,'o',1724623289304723000
R,'o',1724623289364211000
P,'t',1724623289415955000
P,Key.space,1724623289471372000
R,'t',1724623289487534000
R,Key.space,1724623289528107000
P,'o',1724623289615356000
R,'o',1724623289678521000
P,'f',1724623289682268000
R,'f',1724623289750492000
P,Key.space,1724623289774521000
R,Key.space,1724623289823013000
P,'a',1724623290273339000
R,'a',1724623290363095000
P,'t',1724623290398295000
R,'t',1724623290469890000
P,'t',1724623290524387000
R,'t',1724623290595451000
P,'e',1724623290625267000
R,'e',1724623290697356000
P,'n',1724623290725757000
R,'n',1724623290785797000
P,'t',1724623290930325000
P,'i',1724623290982002000
R,'t',1724623290992895000
R,'i',1724623291037189000
P,'o',1724623291116656000
R,'o',1724623291174066000
P,'n',1724623291240669000
R,'n',1724623291296636000
P,Key.space,1724623291396713000
R,Key.space,1724623291445670000
P,'o',1724623291555040000
R,'o',1724623291622861000
P,'f',1724623292687224000
R,'f',1724623292742040000
P,Key.space,1724623292772800000
R,Key.space,1724623292827650000
P,'t',1724623292868939000
R,'t',1724623292932985000
P,'h',1724623292950767000
R,'h',1724623293002868000
P,'e',1724623293041744000
R,'e',1724623293112863000
P,Key.space,1724623293116267000
R,Key.space,1724623293169591000
P,'m',1724623293332366000
P,'o',1724623293419939000
R,'m',1724623293455813000
P,'v',1724623293520002000
R,'o',1724623293523046000
R,'v',1724623293579796000
P,'e',1724623293591287000
R,'e',1724623293663341000
P,'i',1724623293699039000
R,'i',1724623293776124000
P,Key.backspace,1724623294221924000
R,Key.backspace,1724623294277607000
P,Key.backspace,1724623294355791000
R,Key.backspace,1724623294415240000
P,Key.backspace,1724623294490347000
R,Key.backspace,1724623294551467000
P,Key.backspace,1724623294636359000
R,Key.backspace,1724623294696408000
P,Key.backspace,1724623294782422000
R,Key.backspace,1724623294845703000
P,Key.backspace,1724623294932030000
R,Key.backspace,1724623294987720000
P,Key.space,1724623295333459000
R,Key.space,1724623295397302000
P,'p',1724623295568721000
R,'p',1724623295630442000
P,'e',1724623295678093000
R,'e',1724623295734476000
P,'o',1724623295746825000
R,'o',1724623295803071000
P,'p',1724623295888552000
R,'p',1724623295959402000
P,'l',1724623296048451000
R,'l',1724623296115438000
P,'e',1724623296151863000
R,'e',1724623296219067000
P,Key.space,1724623296245465000
R,Key.space,1724623296281019000
P,'f',1724623296594318000
P,'r',1724623296639704000
R,'f',1724623296678785000
P,'o',1724623296724960000
R,'r',1724623296744825000
P,'m',1724623296817348000
R,'o',1724623296832761000
R,'m',1724623296885756000
P,Key.space,1724623296982684000
R,Key.space,1724623297043174000
P,'t',1724623297057797000
R,'t',1724623297125739000
P,'h',1724623297153836000
R,'h',1724623297202413000
P,'e',1724623297227000000
R,'e',1724623297298498000
P,Key.space,1724623297302101000
R,Key.space,1724623297346404000
P,'m',1724623297467323000
P,'o',1724623297519736000
R,'m',1724623297582406000
P,'v',1724623297593242000
R,'o',1724623297631011000
P,'e',1724623297646547000
R,'v',1724623297658382000
R,'e',1724623297738203000
P,Key.backspace,1724623298348161000
R,Key.backspace,1724623298406906000
P,'i',1724623298550536000
R,'i',1724623298619211000
P,'e',1724623298679280000
R,'e',1724623298744680000
P,Key.space,1724623298824934000
R,Key.space,1724623298873329000
P,'w',1724623298970248000
R,'w',1724623299037086000
P,'o',1724623299065087000
R,'o',1724623299121115000
P,'r',1724623299144798000
R,'r',1724623299209172000
P,'k',1724623299228150000
