R,Key.enter,1724505103246919000
P,'[',1724505126172535000
R,'[',1724505126239729000
P,Key.shift,1724505126553670000
P,'C',1724505126802369000
R,Key.shift,1724505126868681000
R,'c',1724505126882674000
P,'a',1724505127031248000
R,'a',1724505127140020000
P,'r',1724505127161724000
R,'r',1724505127229794000
P,'t',1724505127346153000
R,'t',1724505127412601000
P,'e',1724505127434308000
R,'e',1724505127533371000
P,'r',1724505127660201000
R,'r',1724505127757646000
P,Key.space,1724505128378459000
R,Key.space,1724505128493161000
P,'2',1724505130945467000
R,'2',1724505131053450000
P,'0',1724505131167658000
R,'0',1724505131234321000
P,'0',1724505131342177000
R,'0',1724505131413872000
P,'5',1724505131640172000
R,'5',1724505131705792000
P,Key.space,1724505131774160000
R,Key.space,1724505131911139000
P,Key.shift,1724505132225309000
P,'M',1724505132383838000
R,Key.shift,1724505132415915000
R,'m',1724505132439236000
P,'e',1724505132563946000
R,'e',1724505132630673000
P,'s',1724505132787903000
R,'s',1724505132831733000
P,'s',1724505132949150000
R,'s',1724505132992133000
P,'a',1724505133127816000
R,'a',1724505133231019000
P,'g',1724505133263410000
R,'g',1724505133351652000
P,'e',1724505133383180000
R,'e',1724505133510694000
P,Key.space,1724505141181128000
R,Key.space,1724505141314881000
P,'i',1724505141433311000
R,'i',1724505141495723000
P,'s',1724505141676866000
R,'s',1724505141777577000
P,'n',1724505142197859000
R,'n',1724505142281907000
P,"""'""",1724505142712474000
R,"""'""",1724505142779854000
P,'t',1724505143047708000
R,'t',1724505143127529000
P,Key.space,1724505143137673000
R,Key.space,1724505143271986000
P,'j',1724505143365304000
R,'j',1724505143432741000
P,'u',1724505143531903000
R,'u',1724505143587764000
P,'s',1724505143655291000
P,'t',1724505143790008000
R,'s',1724505143801312000
R,'t',1724505143867952000
P,Key.space,1724505143893786000
R,Key.space,1724505144015801000
P,'a',1724505144265303000
R,'a',1724505144465348000
P,'b',1724505145550108000
R,'b',1724505145624144000
P,'o',1724505145693345000
R,'o',1724505145769230000
P,'u',1724505146084123000
R,'u',1724505146140508000
P,'t',1724505146264657000
R,'t',1724505146354427000
P,Key.space,1724505146382056000
R,Key.space,1724505146494908000
P,'t',1724505146516312000
R,'t',1724505146612416000
P,'h',1724505146627029000
R,'h',1724505146715001000
P,'e',1724505146799979000
R,'e',1724505146933380000
P,Key.space,1724505146951446000
R,Key.space,1724505147051152000
P,'p',1724505147211711000
R,'p',1724505147288334000
P,'l',1724505147416647000
R,'l',1724505147490901000
P,'a',1724505147558179000
R,'a',1724505147660394000
P,'y',1724505147801592000
R,'y',1724505147830137000
P,'e',1724505147951099000
R,'e',1724505148019700000
P,'r',1724505148086964000
R,'r',1724505148155011000
P,'s',1724505148232703000
R,'s',1724505148357331000
P,Key.space,1724505148381580000
R,Key.space,1724505148514163000
P,'a',1724505148526717000
R,'a',1724505148649609000
P,Key.backspace,1724505149083972000
R,Key.backspace,1724505149166078000
P,'o',1724505149347962000
R,'o',1724505149426690000
P,'n',1724505149572776000
R,'n',1724505149650487000
P,Key.space,1724505149684266000
P,'t',1724505149819382000
R,Key.space,1724505149832679000
R,'t',1724505149910923000
P,'h',1724505149949338000
R,'h',1724505150032710000
P,'e',1724505150091435000
P,Key.space,1724505150193245000
R,'e',1724505150205320000
R,Key.space,1724505150303128000
P,'c',1724505150362104000
R,'c',1724505150471392000
P,'o',1724505150483796000
R,'o',1724505150565674000
P,'u',1724505150765375000
R,'u',1724505150820249000
P,'r',1724505151013966000
R,'r',1724505151102530000
