R,Key.enter,1724622135894961000
P,Key.shift,1724622162076789000
P,'I',1724622164533705000
R,Key.shift,1724622164555868000
R,'i',1724622164611180000
P,'t',1724622164660431000
R,'t',1724622164716923000
P,"""'""",1724622164982649000
R,"""'""",1724622165044868000
P,'s',1724622165074104000
R,'s',1724622165133732000
P,Key.space,1724622165165558000
R,Key.space,1724622165215797000
P,'a',1724622165258359000
R,'a',1724622165322007000
P,Key.space,1724622165323355000
R,Key.space,1724622165361622000
P,'c',1724622165475070000
R,'c',1724622165541140000
P,'o',1724622165542183000
R,'o',1724622165600460000
P,'n',1724622165682528000
R,'n',1724622165743069000
P,'v',1724622165790464000
R,'v',1724622165846847000
P,'e',1724622165900254000
R,'e',1724622165990485000
P,'r',1724622166072637000
R,'r',1724622166137146000
P,'s',1724622166281387000
P,'a',1724622166351001000
R,'s',1724622166362385000
R,'a',1724622166435569000
P,'t',1724622166986530000
P,'i',1724622167046599000
R,'t',1724622167050050000
R,'i',1724622167100373000
P,'o',1724622167182965000
R,'o',1724622167247254000
P,'n',1724622167315270000
R,'n',1724622167376146000
P,Key.space,1724622167469280000
R,Key.space,1724622167525790000
P,'b',1724622167621988000
R,'b',1724622167678438000
P,'e',1724622167705244000
R,'e',1724622167756302000
P,'t',1724622167836888000
R,'t',1724622167896552000
P,'w',1724622167999411000
R,'w',1724622168071340000
P,'e',1724622168364874000
R,'e',1724622168417830000
P,'e',1724622168562013000
R,'e',1724622168626736000
P,'n',1724622168696718000
R,'n',1724622168753493000
P,Key.space,1724622168833823000
R,Key.space,1724622168901969000
P,'c',1724622169310189000
R,'c',1724622169370286000
P,'o',1724622169385252000
R,'o',1724622169456896000
P,'a',1724622169486383000
R,'a',1724622169575823000
P,'c',1724622169599359000
P,'h',1724622169653589000
R,'c',1724622169659757000
R,'h',1724622169704435000
P,Key.space,1724622169800956000
R,Key.space,1724622169869659000
P,'a',1724622169889093000
P,'n',1724622169956203000
R,'a',1724622169964002000
R,'n',1724622170008505000
P,'d',1724622170037395000
R,'d',1724622170105932000
P,Key.space,1724622170107638000
R,Key.space,1724622170141541000
P,'p',1724622171302729000
R,'p',1724622171345700000
P,'l',1724622171449240000
R,'l',1724622171514484000
P,'a',1724622171537692000
R,'a',1724622171609963000
P,'y',1724622171640630000
R,'y',1724622171709273000
P,'e',1724622171727365000
R,'e',1724622171786995000
P,'r',1724622171884112000
R,'r',1724622171949086000
P,'s',1724622172080032000
R,'s',1724622172130248000
P,Key.space,1724622172177102000
R,Key.space,1724622172238283000
P,'w',1724622173262839000
R,'w',1724622173310044000
P,'h',1724622173314062000
R,'h',1724622173362444000
P,'o',1724622173454020000
R,'o',1724622173511144000
P,Key.space,1724622173625955000
R,Key.space,1724622173678827000
P,'t',1724622173781555000
R,'t',1724622173841178000
P,'h',1724622173845982000
R,'h',1724622173892202000
P,'e',1724622173954073000
R,'e',1724622174019056000
P,Key.space,1724622174020830000
R,Key.space,1724622174054372000
P,'c',1724622174111350000
R,'c',1724622174167888000
P,'o',1724622174184455000
R,'o',1724622174240288000
P,'a',1724622174359962000
R,'a',1724622174427710000
P,'c',1724622174496250000
R,'c',1724622174572534000
P,'h',1724622174595036000
R,'h',1724622174635185000
P,Key.space,1724622175121208000
R,Key.space,1724622175196132000
P,'w',1724622175293959000
R,'w',1724622175373556000
P,'i',1724622175416717000
R,'i',1724622175465588000
P,'l',1724622175581397000
R,'l',1724622175641526000
P,'l',1724622175696934000
R,'l',1724622175766835000
P,Key.space,1724622176345814000
R,Key.space,1724622176441213000
P,'b',1724622176555170000
R,'b',1724622176597411000
P,'e',1724622176638401000
R,'e',1724622176687447000
P,Key.space,1724622176707958000
R,Key.space,1724622176756275000
P,'t',1724622176884000000
R,'t',1724622176948707000
P,'r',1724622177030547000
R,'r',1724622177103839000
P,'a',1724622177251049000
P,'i',1724622177315913000
R,'a',1724622177338223000
R,'i',1724622177378381000
P,'n',1724622177449725000
R,'n',1724622177517524000
P,'i',1724622177539192000
P,'n',1724622177631082000
R,'i',1724622177652122000
R,'n',1724622177707070000
P,'g',1724622177723211000
R,'g',1724622177783714000
P,'.',1724622177862636000
R,'.',1724622177923560000
P,Key.space,1724622177949678000
R,Key.space,1724622178001605000
P,Key.space,1724622192539054000
R,Key.space,1724622192617991000
P,Key.backspace,1724622193088068000
R,Key.backspace,1724622193190700000
P,Key.right,1724622194352513000
P,Key.right,1724622194853623000
P,Key.right,1724622194937681000
P,Key.right,1724622195020463000
P,Key.right,1724622195103456000
P,Key.right,1724622195187851000
P,Key.right,1724622195271823000
P,Key.right,1724622195355899000
P,Key.right,1724622195440221000
P,Key.right,1724622195524429000
P,Key.right,1724622195608376000
P,Key.right,1724622195691393000
P,Key.right,1724622195775463000
P,Key.right,1724622195859534000
P,Key.right,1724622195943688000
P,Key.right,1724622196030526000
P,Key.right,1724622196112405000
P,Key.right,1724622196195472000
P,Key.right,1724622196279416000
P,Key.right,1724622196372694000
P,Key.right,1724622196457201000
P,Key.right,1724622196534545000
P,Key.right,1724622196615646000
P,Key.right,1724622196699095000
P,Key.right,1724622196783085000
P,Key.right,1724622196867197000
P,Key.right,1724622196950775000
P,Key.right,1724622197034835000
R,Key.right,1724622197074665000
P,Key.shift,1724622197485297000
P,'T',1724622197997350000
R,Key.shift,1724622198041743000
R,'t',1724622198060068000
P,'h',1724622198146758000
R,'h',1724622198216683000
P,'e',1724622198237794000
R,'e',1724622198286917000
P,Key.space,1724622198307327000
R,Key.space,1724622198359129000
P,'c',1724622198366105000
R,'c',1724622198426182000
P,'o',1724622198467280000
R,'o',1724622198533270000
P,'a',1724622198553213000
P,'c',1724622198628781000
R,'a',1724622198648297000
P,'h',1724622198704331000
R,'c',1724622198712394000
R,'h',1724622198760806000
P,Key.space,1724622198869731000
R,Key.space,1724622198922200000
P,'i',1724622199029231000
R,'i',1724622199098754000
P,'s',1724622199124810000
R,'s',1724622199186505000
P,Key.space,1724622199194008000
R,Key.space,1724622199230067000
P,'g',1724622200665404000
R,'g',1724622200717037000
P,'i',1724622200732536000
R,'i',1724622200788283000
P,'v',1724622200956991000
R,'v',1724622201013306000
P,'i',1724622201018889000
R,'i',1724622201092080000
P,'n',1724622201132538000
R,'n',1724622201197625000
P,'g',1724622201242790000
R,'g',1724622201299441000
P,Key.space,1724622201321236000
R,Key.space,1724622201369847000
P,'a',1724622201455675000
R,'a',1724622201522625000
P,Key.space,1724622201530370000
R,Key.space,1724622201582505000
P,'v',1724622203293798000
R,'v',1724622203332384000
P,'a',1724622203438614000
P,'l',1724622203506525000
R,'a',1724622203529889000
R,'l',1724622203576169000
P,'u',1724622203694593000
R,'u',1724622203759730000
P,'a',1724622203855279000
R,'a',1724622203932252000
P,'b',1724622203967625000
R,'b',1724622204012310000
P,'l',1724622204116988000
R,'l',1724622204194666000
P,'e',1724622204204248000
R,'e',1724622204255977000
P,Key.space,1724622204281912000
R,Key.space,1724622204333920000
P,'l',1724622204801308000
R,'l',1724622204882711000
P,'e',1724622204887724000
R,'e',1724622204966711000
P,'s',1724622205068865000
R,'s',1724622205125723000
P,'s',1724622205205734000
R,'s',1724622205283188000
P,'o',1724622205338546000
R,'o',1724622205413509000
P,'n',1724622205517624000
R,'n',1724622205562961000
P,Key.space,1724622205672681000
R,Key.space,1724622205725287000
P,'t',1724622205805968000
R,'t',1724622205854184000
P,'o',1724622205871811000
R,'o',1724622205937894000
P,Key.space,1724622206032868000
R,Key.space,1724622206080699000
P,'o',1724622206407927000
R,'o',1724622206463288000
P,'n',1724622206572532000
R,'n',1724622206637704000
P,'e',1724622206746697000
R,'e',1724622206811382000
P,Key.space,1724622206835707000
R,Key.space,1724622206891715000
P,'o',1724622206988802000
P,'f',1724622207041373000
R,'o',1724622207056670000
R,'f',1724622207091733000
P,'t',1724622207210826000
R,'t',1724622207271114000
P,'h',1724622207373570000
R,'h',1724622207430485000
P,Key.backspace,1724622207719399000
R,Key.backspace,1724622207769841000
P,Key.backspace,1724622208142266000
R,Key.backspace,1724622208205714000
P,Key.space,1724622208796905000
R,Key.space,1724622208832329000
P,'t',1724622209305628000
R,'t',1724622209375512000
P,'h',1724622209382299000
R,'h',1724622209445029000
P,'e',1724622209496589000
R,'e',1724622209558708000
P,Key.space,1724622209564780000
R,Key.space,1724622209621616000
P,'p',1724622210772205000
R,'p',1724622210808272000
P,'l',1724622210897332000
R,'l',1724622210983574000
P,'a',1724622211007323000
R,'a',1724622211092785000
P,'y',1724622211111568000
R,'y',1724622211178566000
P,'e',1724622211231365000
R,'e',1724622211282002000
P,'r',1724622211377164000
R,'r',1724622211437900000
P,'s',1724622211548324000
R,'s',1724622211610358000
P,Key.space,1724622211631036000
R,Key.space,1724622211674189000
P,'w',1724622211769796000
R,'w',1724622211840958000
P,'h',1724622211845242000
R,'h',1724622211896564000
P,'o',1724622211977019000
R,'o',1724622212057606000
P,Key.space,1724622212184612000
R,Key.space,1724622212228377000
P,'n',1724622212929749000
R,'n',1724622212998015000
P,'e',1724622213049638000
R,'e',1724622213106703000
P,'e',1724622213197635000
R,'e',1724622213263198000
P,'d',1724622213368167000
R,'d',1724622213415046000
P,'s',1724622213526669000
R,'s',1724622213587488000
P,Key.space,1724622213632703000
R,Key.space,1724622213690009000
P,'t',1724622217106188000
R,'t',1724622217179107000
P,'o',1724622217211535000
R,'o',1724622217287629000
P,Key.space,1724622217374404000
R,Key.space,1724622217440081000
P,'l',1724622218485030000
R,'l',1724622218575419000
P,'e',1724622218599750000
P,'a',1724622218630841000
R,'e',1724622218679247000
R,'a',1724622218702628000
P,'r',1724622218777630000
R,'r',1724622218838564000
P,'n',1724622218881199000
R,'n',1724622218935857000
P,Key.space,1724622219048155000
R,Key.space,1724622219092606000
P,'t',1724622222894611000
R,'t',1724622222966715000
P,'h',1724622222981269000
R,'h',1724622223037379000
P,'e',1724622223088579000
R,'e',1724622223149522000
P,Key.space,1724622223160602000
R,Key.space,1724622223216487000
P,'d',1724622223353591000
P,'e',1724622223417446000
R,'d',1724622223428278000
R,'e',1724622223525278000
P,'c',1724622223644839000
R,'c',1724622223679464000
P,'o',1724622224024676000
R,'o',1724622224111258000
P,'r',1724622224712717000
R,'r',1724622224775521000
P,'u',1724622224783342000
R,'u',1724622224843065000
P,'m',1724622224962426000
R,'m',1724622225030289000
P,Key.space,1724622225116474000
R,Key.space,1724622225173599000
P,'o',1724622225274833000
R,'o',1724622225336344000
P,'f',1724622225355432000
R,'f',1724622225415284000
P,Key.space,1724622225441179000
R,Key.space,1724622225501245000
P,'t',1724622225565807000
R,'t',1724622225637786000
P,'h',1724622225694560000
R,'h',1724622225751066000
P,Key.backspace,1724622226102811000
R,Key.backspace,1724622226159518000
P,Key.backspace,1724622226239846000
R,Key.backspace,1724622226314288000
P,'a',1724622226481917000
P,'n',1724622226559973000
R,'a',1724622226570804000
R,'n',1724622226618255000
P,'y',1724622226743183000
R,'y',1724622226803896000
P,Key.space,1724622227275622000
R,Key.space,1724622227324674000
P,'c',1724622229152798000
R,'c',1724622229226818000
P,'o',1724622229251066000
P,'a',1724622229322704000
R,'o',1724622229330113000
P,'c',1724622229399267000
R,'a',1724622229414301000
P,'h',1724622229466556000
R,'c',1724622229490694000
R,'h',1724622229518279000
P,'i',1724622229575432000
P,'n',1724622229686226000
R,'i',1724622229696712000
R,'n',1724622229738212000
P,'g',1724622229754770000
R,'g',1724622229818197000
P,Key.space,1724622229848413000
R,Key.space,1724622229904861000
P,'s',1724622229983353000
R,'s',1724622230046600000
P,'e',1724622230136235000
R,'e',1724622230192599000
P,'s',1724622230306769000
R,'s',1724622230342270000
P,'s',1724622230429512000
R,'s',1724622230508608000
P,'i',1724622230514720000
R,'i',1724622230547888000
P,'o',1724622230662474000
R,'o',1724622230718605000
P,'n',1724622230899206000
R,'n',1724622230967292000
P,Key.space,1724622231096242000
R,Key.space,1724622231143432000
P,Key.backspace,1724622231600739000
R,Key.backspace,1724622231668338000
P,'s',1724622231751741000
R,'s',1724622231812615000
P,'.',1724622232712762000
R,'.',1724622232773031000
P,Key.right,1724622244420969000
R,Key.right,1724622244528741000
P,Key.space,1724622244727617000
R,Key.space,1724622244820364000
P,'x',1724622245645328000
R,'x',1724622245717298000
P,'x',1724622245879837000
R,'x',1724622245947884000
P,'x',1724622246304379000
R,'x',1724622246368644000
P,'x',1724622246518484000
R,'x',1724622246579006000
P,'y',1724622247604381000
R,'y',1724622247662940000
P,'y',1724622247759585000
R,'y',1724622247832447000
P,'y',1724622247939793000
R,'y',1724622247996203000
P,'y',1724622248091280000
R,'y',1724622248156320000
P,'y',1724622249232151000
R,'y',1724622249301930000
P,Key.left,1724622249964635000
R,Key.left,1724622250078561000
P,Key.left,1724622250146871000
R,Key.left,1724622250212062000
P,Key.left,1724622250294295000
R,Key.left,1724622250361481000
P,Key.left,1724622250461877000
R,Key.left,1724622250521172000
P,Key.left,1724622250612968000
R,Key.left,1724622250687938000
P,'x',1724622251239030000
R,'x',1724622251298086000
P,Key.shift,1724622261849620000
P,'T',1724622262016768000
R,'T',1724622262084610000
R,Key.shift,1724622262096396000
P,'h',1724622262180913000
P,'e',1724622262245943000
R,'h',1724622262248183000
R,'e',1724622262301880000
P,Key.space,1724622262340012000
R,Key.space,1724622262397892000
P,'w',1724622262439076000
R,'w',1724622262505808000
P,'i',1724622262514652000
R,'i',1724622262588788000
P,'l',1724622262697738000
R,'l',1724622262756367000
P,'l',1724622262824716000
R,'l',1724622262891151000
P,Key.backspace,1724622263847825000
R,Key.backspace,1724622263919222000
P,Key.backspace,1724622264001224000
R,Key.backspace,1724622264065447000
P,Key.backspace,1724622264159033000
R,Key.backspace,1724622264202459000
P,Key.backspace,1724622264289315000
P,Key.shift,1724622264326909000
R,Key.backspace,1724622264367688000
P,'W',1724622264409124000
R,'W',1724622264521203000
R,Key.shift,1724622264535581000
P,'i',1724622264543647000
R,'i',1724622264618171000
P,'l',1724622264735421000
R,'l',1724622264794781000
P,'l',1724622264871008000
R,'l',1724622264938194000
P,Key.space,1724622265059457000
R,Key.space,1724622265109700000
P,Key.shift,1724622265143039000
P,'S',1724622265201341000
R,Key.shift,1724622265276279000
R,'s',1724622265305455000
P,'m',1724622265315967000
P,'o',1724622265426704000
R,'m',1724622265441780000
P,'i',1724622265460886000
R,'o',1724622265493293000
R,'i',1724622265500890000
P,'t',1724622265635360000
R,'t',1724622265695380000
P,Key.backspace,1724622265929557000
R,Key.backspace,1724622265985286000
P,Key.backspace,1724622266078902000
R,Key.backspace,1724622266154356000
P,Key.backspace,1724622266537192000
R,Key.backspace,1724622266585453000
P,'i',1724622266772461000
R,'i',1724622266841682000
P,'t',1724622266900062000
R,'t',1724622266968611000
P,'h',1724622266984489000
R,'h',1724622267040420000
P,Key.space,1724622267136173000
R,Key.space,1724622267207396000
P,'p',1724622267349640000
R,'p',1724622267409223000
P,'o',1724622267512227000
R,'o',1724622267583590000
P,'s',1724622267632084000
R,'s',1724622267708772000
P,'t',1724622267818816000
R,'t',1724622267887124000
P,Key.space,1724622267897377000
R,Key.space,1724622267957961000
P,'b',1724622270381346000
P,'r',1724622270437298000
R,'b',1724622270450664000
R,'r',1724622270500614000
P,'o',1724622270585727000
R,'o',1724622270660621000
P,'g',1724622270755561000
R,'g',1724622270786860000
P,'u',1724622270788494000
R,'u',1724622270853358000
P,Key.backspace,1724622271436878000
R,Key.backspace,1724622271488899000
P,Key.backspace,1724622271576393000
R,Key.backspace,1724622271653928000
P,'u',1724622271799426000
R,'u',1724622271873598000
P,'g',1724622271950340000
R,'g',1724622272011252000
P,'h',1724622272034004000
R,'h',1724622272086473000
P,Key.space,1724622272181219000
R,Key.space,1724622272253787000
P,'s',1724622272381459000
P,'i',1724622272457431000
R,'s',1724622272463328000
R,'i',1724622272512937000
P,'g',1724622273087534000
R,'g',1724622273149857000
P,'n',1724622273184846000
P,'i',1724622273263247000
R,'n',1724622273272534000
R,'i',1724622273358348000
P,'f',1724622273722468000
R,'f',1724622273789952000
P,'i',1724622273809636000
R,'i',1724622273865066000
P,'c',1724622273926322000
P,'a',1724622273971901000
R,'c',1724622273999585000
R,'a',1724622274046986000
P,'t',1724622274170907000
P,'n',1724622274215989000
R,'t',1724622274232063000
R,'n',1724622274264232000
P,Key.space,1724622274391406000
R,Key.space,1724622274438383000
