R,Key.enter,1724622590557809000
P,Key.shift,1724622703557572000
R,Key.shift,1724622704990672000
P,Key.shift,1724622705347917000
P,'T',1724622706020998000
R,'T',1724622706070512000
R,Key.shift,1724622706087685000
P,'h',1724622706190779000
R,'h',1724622706241900000
P,'e',1724622706282001000
R,'e',1724622706356421000
P,Key.space,1724622706358264000
R,Key.space,1724622706424262000
P,'c',1724622708554094000
P,'l',1724622708628065000
R,'c',1724622708629279000
R,'l',1724622708687746000
P,'i',1724622708814632000
R,'i',1724622708875496000
P,'p',1724622709127313000
R,'p',1724622709188229000
P,Key.space,1724622709312578000
R,Key.space,1724622709368128000
P,'s',1724622709436958000
R,'s',1724622709513955000
P,'p',1724622710200147000
R,'p',1724622710268073000
P,'o',1724622710374143000
R,'o',1724622710432625000
P,'k',1724622710548981000
R,'k',1724622710600889000
P,'e',1724622710622758000
R,'e',1724622710683247000
P,Key.space,1724622711564079000
R,Key.space,1724622711609764000
P,'a',1724622711709774000
R,'a',1724622711788718000
P,'b',1724622711828249000
R,'b',1724622711889028000
P,'o',1724622712043236000
R,'o',1724622712099840000
P,'u',1724622712223424000
R,'u',1724622712270478000
P,'t',1724622712359973000
R,'t',1724622712414577000
P,Key.space,1724622712441750000
R,Key.space,1724622712496639000
P,'h',1724622717053966000
R,'h',1724622717111828000
P,'o',1724622717214764000
R,'o',1724622717274932000
P,'w',1724622717308779000
R,'w',1724622717366627000
P,Key.space,1724622717377009000
R,Key.space,1724622717421828000
P,'c',1724622717992031000
P,'o',1724622718031778000
R,'c',1724622718054475000
R,'o',1724622718109749000
P,'a',1724622718169326000
P,'c',1724622718240560000
R,'a',1724622718284451000
P,'h',1724622718315001000
R,'c',1724622718339561000
R,'h',1724622718379025000
P,Key.space,1724622718484101000
R,Key.space,1724622718545429000
P,'t',1724622718694787000
P,'o',1724622718755962000
R,'t',1724622718758600000
R,'o',1724622718823056000
P,Key.backspace,1724622719300065000
R,Key.backspace,1724622719350487000
P,'a',1724622719426539000
P,'u',1724622719497826000
R,'a',1724622719506799000
R,'u',1724622719571648000
P,'g',1724622719710413000
R,'g',1724622719774944000
P,'h',1724622719795063000
R,'h',1724622719866171000
P,Key.space,1724622719955864000
R,Key.space,1724622720008502000
P,'a',1724622720056477000
R,'a',1724622720120710000
P,Key.space,1724622720140533000
R,Key.space,1724622720177647000
P,Key.backspace,1724622720987264000
R,Key.backspace,1724622721047345000
P,Key.backspace,1724622721136422000
R,Key.backspace,1724622721192619000
P,Key.backspace,1724622721262755000
R,Key.backspace,1724622721326123000
P,'t',1724622721650295000
R,'t',1724622721720029000
P,Key.space,1724622721834173000
R,Key.space,1724622721883137000
P,'a',1724622723045146000
R,'a',1724622723120955000
P,Key.space,1724622723136039000
R,Key.space,1724622723186590000
P,'s',1724622723308242000
R,'s',1724622723367718000
P,Key.backspace,1724622723774664000
R,Key.backspace,1724622723822063000
P,'b',1724622724736877000
R,'b',1724622724788969000
P,'a',1724622724835400000
R,'a',1724622724920237000
P,'k',1724622724926174000
R,'k',1724622725007172000
P,Key.backspace,1724622726164177000
R,Key.backspace,1724622726218450000
P,'s',1724622726270437000
R,'s',1724622726345379000
P,'k',1724622726461765000
R,'k',1724622726518166000
P,'e',1724622726579602000
R,'e',1724622726644115000
P,'y',1724622726799457000
R,'y',1724622726854226000
P,Key.backspace,1724622727306636000
R,Key.backspace,1724622727368125000
P,'t',1724622727431231000
R,'t',1724622727504879000
P,Key.space,1724622727533693000
R,Key.space,1724622727583749000
P,'p',1724622727717194000
R,'p',1724622727760080000
P,'l',1724622727858269000
R,'l',1724622727926563000
P,'a',1724622727969003000
R,'a',1724622728058059000
P,'y',1724622728062803000
R,'y',1724622728120617000
P,'e',1724622728182346000
R,'e',1724622728239464000
P,'r',1724622728336552000
R,'r',1724622728400834000
P,Key.space,1724622728421510000
R,Key.space,1724622728465591000
P,'h',1724622740827081000
R,'h',1724622740877185000
P,'o',1724622740996686000
R,'o',1724622741064780000
P,'w',1724622741109970000
P,Key.space,1724622741163127000
R,'w',1724622741175230000
R,Key.space,1724622741231876000
P,'t',1724622741305109000
P,'o',1724622741342340000
R,'t',1724622741352702000
R,'o',1724622741393106000
P,Key.space,1724622741464150000
R,Key.space,1724622741537163000
P,'m',1724622744856473000
R,'m',1724622744921619000
P,'a',1724622744951474000
R,'a',1724622745031850000
P,'i',1724622745066145000
R,'i',1724622745127214000
P,'n',1724622745274694000
R,'n',1724622745326911000
P,'t',1724622745701976000
R,'t',1724622745774893000
P,'a',1724622745949640000
R,'a',1724622746032037000
P,'i',1724622746034388000
R,'i',1724622746089408000
P,'n',1724622746146387000
R,'n',1724622746217086000
P,Key.space,1724622746320367000
R,Key.space,1724622746368954000
P,'e',1724622747312764000
R,'e',1724622747377201000
P,'t',1724622747490264000
R,'t',1724622747551131000
P,'i',1724622747614548000
R,'i',1724622747683946000
P,'q',1724622748328071000
R,'q',1724622748399810000
P,'q',1724622748478158000
R,'q',1724622748565160000
P,'u',1724622748593490000
R,'u',1724622748647321000
P,'o',1724622748775008000
R,'o',1724622748846930000
P,'t',1724622748904555000
R,'t',1724622748971410000
P,'e',1724622749234226000
R,'e',1724622749301973000
P,'s',1724622749620945000
R,'s',1724622749683651000
P,Key.space,1724622749719866000
R,Key.space,1724622749766489000
P,Key.space,1724622753640927000
R,Key.space,1724622753711694000
P,'i',1724622754286987000
R,'i',1724622754342539000
P,'n',1724622754438974000
R,'n',1724622754486559000
P,Key.space,1724622754598341000
R,Key.space,1724622754645557000
P,'t',1724622754651699000
R,'t',1724622754731466000
P,'h',1724622754763026000
R,'h',1724622754816066000
P,'e',1724622754848453000
P,Key.space,1724622754905459000
R,'e',1724622754912155000
R,Key.space,1724622754956724000
P,'c',1724622755704390000
R,'c',1724622755776252000
P,'o',1724622755791807000
P,'a',1724622755863471000
R,'o',1724622755866237000
P,'c',1724622755927447000
R,'a',1724622755946975000
P,'h',1724622755986819000
R,'c',1724622756030039000
R,'h',1724622756047696000
P,'i',1724622756125506000
R,'i',1724622756210558000
