R,Key.enter,1719249448086103000
P,Key.shift,1719249467551336000
P,'C',1719249467753954000
R,Key.shift,1719249467865464000
R,'c',1719249467889252000
P,'o',1719249467946409000
R,'o',1719249468007818000
P,'a',1719249468081729000
R,'a',1719249468191021000
P,'c',1719249468357734000
R,'c',1719249468471312000
P,'h',1719249468474354000
R,'h',1719249468555649000
P,Key.space,1719249468581888000
R,Key.space,1719249468704433000
P,Key.shift,1719249468888797000
P,'C',1719249469063427000
R,Key.shift,1719249469154765000
R,'c',1719249469197202000
P,'a',1719249469561600000
R,'a',1719249469658715000
P,'r',1719249469741042000
R,'r',1719249469800176000
P,'t',1719249469898960000
R,'t',1719249469980201000
P,'e',1719249470030627000
R,'e',1719249470123490000
P,'r',1719249470146326000
R,'r',1719249470220866000
P,'-',1719249480919129000
R,'-',1719249481022192000
P,Key.space,1719249482608202000
R,Key.space,1719249482736939000
P,Key.shift,1719249494063672000
P,'C',1719249494383120000
R,Key.shift,1719249494479651000
R,'c',1719249494480920000
P,'o',1719249494587156000
R,'o',1719249494658683000
P,'a',1719249494931108000
R,'a',1719249495037775000
P,'c',1719249495170844000
R,'c',1719249495278911000
P,'h',1719249495289424000
R,'h',1719249495396022000
P,Key.space,1719249495447253000
R,Key.space,1719249495579010000
P,'c',1719249496651280000
R,'c',1719249496765976000
P,'o',1719249496883372000
R,'o',1719249496938341000
P,'m',1719249497055757000
R,'m',1719249497122416000
P,'p',1719249497240949000
R,'p',1719249497306101000
P,'o',1719249497397365000
R,'o',1719249497463775000
P,'s',1719249497519950000
R,'s',1719249497628971000
P,'e',1719249497757300000
R,'e',1719249497846225000
P,Key.space,1719249497914735000
R,Key.space,1719249498037188000
P,Key.backspace,1719249498457862000
R,Key.backspace,1719249498571995000
P,'d',1719249498615258000
R,'d',1719249498720822000
P,Key.space,1719249498865571000
R,Key.space,1719249499005845000
P,'f',1719249499238691000
R,'f',1719249499333093000
P,'i',1719249499409431000
R,'i',1719249499483855000
P,'r',1719249499550541000
R,'r',1719249499645323000
P,'m',1719249499704895000
R,'m',1719249499787194000
P,Key.space,1719249500581393000
R,Key.space,1719249500723595000
P,'h',1719249500998165000
R,'h',1719249501066972000
P,'a',1719249501124525000
P,'n',1719249501205098000
R,'a',1719249501236554000
R,'n',1719249501290504000
P,'d',1719249501372814000
R,'d',1719249501470197000
P,'l',1719249501486939000
R,'l',1719249501574527000
P,'i',1719249501691558000
R,'i',1719249501755071000
P,'n',1719249501875205000
R,'n',1719249501949735000
P,'g',1719249501951296000
R,'g',1719249502046730000
P,Key.space,1719249502048594000
R,Key.space,1719249502131056000
P,'o',1719249502255474000
R,'o',1719249502346785000
P,'f',1719249502532102000
P,Key.space,1719249502629907000
R,'f',1719249502632762000
R,Key.space,1719249502746314000
P,'t',1719249502787500000
P,'h',1719249502867163000
R,'t',1719249502903214000
R,'h',1719249502947763000
P,'e',1719249503072644000
R,'e',1719249503180413000
P,Key.space,1719249503188306000
R,Key.space,1719249503303499000
P,'s',1719249503515087000
R,'s',1719249503631828000
P,'i',1719249503665520000
